TIME,grid_id,latitude,longitude,avg_temperature,avg_salinity,argo_float_ids
2023-05-01,21.0_65.0,21.0,65.0,27.036182403564453,36.46284866333008,[np.int64(2902277)]
2023-05-01,9.0_83.0,9.0,83.0,30.63035774230957,33.69987487792969,[np.int64(2902765)]
2023-05-10,-13.0_81.0,-13.0,81.0,27.537548065185547,34.386192321777344,[np.int64(1902053)]
2023-05-10,-7.0_69.0,-7.0,69.0,28.087739944458008,35.26308822631836,[np.int64(3902282)]
2023-05-10,-9.0_83.0,-9.0,83.0,27.712154388427734,34.604156494140625,[np.int64(2902289)]
2023-05-10,1.0_91.0,1.0,91.0,29.71146583557129,34.186832427978516,[np.int64(2902778)]
2023-05-10,1.0_95.0,1.0,95.0,29.729284286499023,33.98640823364258,[np.int64(2902774)]
2023-05-10,21.0_61.0,21.0,61.0,25.56004524230957,36.53468322753906,[np.int64(6903060)]
2023-05-10,21.0_65.0,21.0,65.0,28.145349502563477,36.572147369384766,[np.int64(6903059)]
2023-05-10,5.0_85.0,5.0,85.0,29.138399124145508,33.09664535522461,[np.int64(2902771)]
2023-05-18,-1.0_81.0,-1.0,81.0,29.632707595825195,35.16324996948242,[np.int64(2902215)]
2023-05-18,-7.0_85.0,-7.0,85.0,27.780065536499023,34.88541030883789,[np.int64(2903141)]
2023-05-18,17.0_63.0,17.0,63.0,29.827598571777344,36.2049560546875,[np.int64(2902263)]
2023-05-18,21.0_61.0,21.0,61.0,25.925106048583984,36.478599548339844,[np.int64(6903060)]
2023-05-18,23.0_65.0,23.0,65.0,29.0626220703125,36.4806022644043,[np.int64(6903059)]
2023-05-18,3.0_77.0,3.0,77.0,29.603071212768555,34.33065414428711,[np.int64(2902777)]
2023-05-28,-1.0_81.0,-1.0,81.0,29.943124771118164,35.3385009765625,[np.int64(2902215)]
2023-05-28,-5.0_83.0,-5.0,83.0,28.64655113220215,34.81999969482422,[np.int64(2903136)]
2023-05-28,-7.0_79.0,-7.0,79.0,26.494291305541992,35.058292388916016,[np.int64(2903143)]
2023-05-28,17.0_63.0,17.0,63.0,30.204845428466797,36.25664520263672,[np.int64(2902263)]
2023-05-28,21.0_61.0,21.0,61.0,26.616392135620117,36.29777908325195,[np.int64(6903060)]
2023-05-28,23.0_65.0,23.0,65.0,29.02585792541504,36.51556396484375,[np.int64(6903059)]
2023-05-28,3.0_75.0,3.0,75.0,30.049598693847656,34.3314208984375,[np.int64(2902777)]
2023-06-01,-1.0_65.0,-1.0,65.0,29.916296005249023,35.21581268310547,"[np.int64(1902472), np.int64(1902453)]"
2023-06-01,-15.0_69.0,-15.0,69.0,27.42380714416504,34.32498550415039,[np.int64(1901843)]
2023-06-01,-3.0_61.0,-3.0,61.0,29.161888122558594,35.48592758178711,[np.int64(6990503)]
2023-06-01,-3.0_63.0,-3.0,63.0,28.96219825744629,35.47629928588867,[np.int64(1902473)]
2023-06-01,-7.0_61.0,-7.0,61.0,24.955171585083008,35.23714828491211,[np.int64(3902471)]
2023-06-01,1.0_65.0,1.0,65.0,30.186878204345703,34.92122268676758,"[np.int64(1902472), np.int64(1902482)]"
2023-06-01,15.0_61.0,15.0,61.0,31.267452239990234,36.10581970214844,[np.int64(2903142)]
2023-06-01,21.0_61.0,21.0,61.0,27.437637329101562,36.34083938598633,[np.int64(6903060)]
2023-06-01,23.0_65.0,23.0,65.0,29.28235626220703,36.48527908325195,[np.int64(6903059)]
2023-06-10,-13.0_61.0,-13.0,61.0,27.700666427612305,34.84672164916992,[np.int64(3902281)]
2023-06-10,-15.0_93.0,-15.0,93.0,27.112064361572266,34.45069122314453,[np.int64(1902054)]
2023-06-10,-7.0_63.0,-7.0,63.0,25.91837501525879,35.36544418334961,[np.int64(5906539)]
2023-06-10,17.0_61.0,17.0,61.0,30.55197525024414,36.686119079589844,[np.int64(6903058)]
2023-06-10,17.0_67.0,17.0,67.0,30.616310119628906,36.12520217895508,"[np.int64(4903660), np.int64(6990514)]"
2023-06-10,21.0_65.0,21.0,65.0,30.52971839904785,36.566650390625,[np.int64(2902277)]
2023-06-10,9.0_81.0,9.0,81.0,29.796199798583984,32.92070007324219,[np.int64(2902837)]
2023-06-10,9.0_83.0,9.0,83.0,30.409000396728516,32.90229034423828,[np.int64(2902765)]
2023-06-18,-1.0_61.0,-1.0,61.0,29.633920669555664,35.090518951416016,[np.int64(1902202)]
2023-06-18,-11.0_85.0,-11.0,85.0,27.257850646972656,34.48109436035156,[np.int64(2903391)]
2023-06-18,-11.0_95.0,-11.0,95.0,28.281696319580078,33.675621032714844,[np.int64(5905212)]
2023-06-18,-7.0_85.0,-7.0,85.0,28.61483383178711,34.99742889404297,[np.int64(2903141)]
2023-06-18,-9.0_73.0,-9.0,73.0,24.026042938232422,34.8487548828125,[np.int64(3902280)]
2023-06-18,-9.0_75.0,-9.0,75.0,27.077768325805664,35.06130599975586,[np.int64(2902290)]
2023-06-18,17.0_61.0,17.0,61.0,29.3572940826416,36.67315673828125,[np.int64(6903058)]
2023-06-18,3.0_87.0,3.0,87.0,29.36333465576172,33.77720260620117,[np.int64(2902764)]
2023-06-18,5.0_81.0,5.0,81.0,29.182912826538086,34.114017486572266,[np.int64(1902594)]
2023-06-18,9.0_85.0,9.0,85.0,29.013286590576172,33.6295166015625,[np.int64(2902775)]
2023-06-28,-1.0_61.0,-1.0,61.0,29.213695526123047,35.344520568847656,[np.int64(1902202)]
2023-06-28,-7.0_73.0,-7.0,73.0,25.036218643188477,34.89643859863281,[np.int64(3902280)]
2023-06-28,-9.0_75.0,-9.0,75.0,27.621665954589844,35.11625289916992,[np.int64(2902290)]
2023-06-28,-9.0_95.0,-9.0,95.0,28.166582107543945,33.8114128112793,[np.int64(5905212)]
2023-06-28,15.0_61.0,15.0,61.0,28.67365264892578,36.65273666381836,[np.int64(6903058)]
2023-06-28,23.0_59.0,23.0,59.0,24.61678695678711,36.65955352783203,[np.int64(6903141)]
2023-06-28,9.0_85.0,9.0,85.0,28.658750534057617,33.68086242675781,[np.int64(2902775)]
2023-07-01,-3.0_61.0,-3.0,61.0,27.680673599243164,35.504703521728516,[np.int64(6990503)]
2023-07-01,-3.0_65.0,-3.0,65.0,27.154695510864258,35.40824890136719,[np.int64(3902283)]
2023-07-01,-5.0_61.0,-5.0,61.0,25.157546997070312,35.36903762817383,[np.int64(3902471)]
2023-07-01,-7.0_77.0,-7.0,77.0,27.20090675354004,35.012046813964844,[np.int64(2903390)]
2023-07-01,1.0_63.0,1.0,63.0,29.580291748046875,34.97508239746094,[np.int64(1902453)]
2023-07-01,15.0_89.0,15.0,89.0,29.811199188232422,33.550315856933594,[np.int64(2902766)]
2023-07-01,23.0_65.0,23.0,65.0,28.120107650756836,36.512413024902344,[np.int64(6903059)]
2023-07-01,7.0_63.0,7.0,63.0,29.339900970458984,34.905296325683594,[np.int64(2902388)]
2023-07-10,-13.0_63.0,-13.0,63.0,26.130477905273438,34.64803695678711,[np.int64(3902281)]
2023-07-10,-15.0_93.0,-15.0,93.0,26.40538787841797,34.27540969848633,[np.int64(1902054)]
2023-07-10,-7.0_65.0,-7.0,65.0,27.465286254882812,35.2136116027832,[np.int64(5906539)]
2023-07-10,-7.0_77.0,-7.0,77.0,27.868391036987305,35.34732437133789,[np.int64(2903390)]
2023-07-10,13.0_83.0,13.0,83.0,29.76180076599121,33.61159896850586,[np.int64(2902765)]
2023-07-10,15.0_61.0,15.0,61.0,27.186063766479492,36.40496063232422,[np.int64(6903058)]
2023-07-10,17.0_89.0,17.0,89.0,29.977249145507812,33.43922805786133,[np.int64(2902766)]
2023-07-10,19.0_65.0,19.0,65.0,29.155807495117188,36.562625885009766,[np.int64(2902277)]
2023-07-10,23.0_59.0,23.0,59.0,25.545499801635742,36.47441482543945,[np.int64(6903141)]
2023-07-18,-1.0_59.0,-1.0,59.0,28.60387420654297,35.311248779296875,[np.int64(1902202)]
2023-07-18,-11.0_91.0,-11.0,91.0,27.63804054260254,34.03025817871094,[np.int64(2903467)]
2023-07-18,-11.0_93.0,-11.0,93.0,27.412710189819336,34.03425979614258,[np.int64(5905212)]
2023-07-18,-3.0_85.0,-3.0,85.0,29.28738784790039,35.278892517089844,[np.int64(1902479)]
2023-07-18,-5.0_83.0,-5.0,83.0,29.133161544799805,35.26067352294922,[np.int64(2903136)]
2023-07-18,-7.0_75.0,-7.0,75.0,27.85184669494629,35.30315399169922,[np.int64(2902290)]
2023-07-18,-9.0_71.0,-9.0,71.0,27.164522171020508,35.21269607543945,[np.int64(3902280)]
2023-07-18,1.0_81.0,1.0,81.0,29.274538040161133,34.373538970947266,[np.int64(2902777)]
2023-07-18,1.0_83.0,1.0,83.0,29.211645126342773,34.51441955566406,[np.int64(1902477)]
2023-07-18,15.0_61.0,15.0,61.0,27.076000213623047,36.38758850097656,[np.int64(6903058)]
2023-07-18,17.0_65.0,17.0,65.0,28.33740234375,36.4887580871582,"[np.int64(6990514), np.int64(4903660)]"
2023-07-18,23.0_59.0,23.0,59.0,25.8874568939209,36.49604415893555,[np.int64(6903141)]
2023-07-18,9.0_85.0,9.0,85.0,27.87566566467285,34.12071228027344,"[np.int64(2902775), np.int64(2902837)]"
2023-07-28,-1.0_59.0,-1.0,59.0,28.92566680908203,35.117374420166016,[np.int64(1902202)]
2023-07-28,-11.0_93.0,-11.0,93.0,27.764436721801758,34.3865852355957,[np.int64(5905212)]
2023-07-28,-5.0_83.0,-5.0,83.0,28.933834075927734,34.86383819580078,[np.int64(2903136)]
2023-07-28,-9.0_71.0,-9.0,71.0,27.137737274169922,35.21562576293945,[np.int64(3902280)]
2023-07-28,-9.0_75.0,-9.0,75.0,26.41499900817871,34.871768951416016,[np.int64(2902290)]
2023-07-28,-9.0_91.0,-9.0,91.0,27.311800003051758,34.1472282409668,[np.int64(2903467)]
2023-07-28,1.0_81.0,1.0,81.0,29.084230422973633,34.54018783569336,[np.int64(2902777)]
2023-07-28,1.0_83.0,1.0,83.0,29.487333297729492,34.495460510253906,[np.int64(1902477)]
2023-07-28,11.0_81.0,11.0,81.0,28.526288986206055,33.688629150390625,[np.int64(1902594)]
2023-07-28,13.0_67.0,13.0,67.0,28.64389991760254,36.21332931518555,[np.int64(2902270)]
2023-07-28,15.0_61.0,15.0,61.0,26.559532165527344,36.34999084472656,[np.int64(6903058)]
2023-07-28,23.0_61.0,23.0,61.0,24.804933547973633,36.233543395996094,[np.int64(6903141)]
2023-07-28,3.0_67.0,3.0,67.0,29.76106834411621,34.823829650878906,[np.int64(1902471)]
2023-07-28,7.0_85.0,7.0,85.0,28.717248916625977,33.82207107543945,[np.int64(2902775)]
2023-07-28,9.0_85.0,9.0,85.0,26.655729293823242,34.34172821044922,[np.int64(2902837)]
2023-08-01,-15.0_67.0,-15.0,67.0,25.780290603637695,34.60670852661133,[np.int64(1901843)]
2023-08-01,-3.0_89.0,-3.0,89.0,29.299415588378906,34.573631286621094,[np.int64(2901862)]
2023-08-01,-5.0_65.0,-5.0,65.0,28.91976547241211,35.03451919555664,[np.int64(6990504)]
2023-08-01,1.0_67.0,1.0,67.0,29.858793258666992,34.733707427978516,[np.int64(1902455)]
2023-08-01,15.0_61.0,15.0,61.0,26.32402229309082,36.296958923339844,[np.int64(6903058)]
2023-08-01,15.0_63.0,15.0,63.0,27.71698760986328,36.615970611572266,[np.int64(2902271)]
2023-08-01,17.0_65.0,17.0,65.0,27.517066955566406,36.49956512451172,[np.int64(2902272)]
2023-08-01,23.0_63.0,23.0,63.0,25.439125061035156,36.520042419433594,[np.int64(6903141)]
2023-08-01,9.0_73.0,9.0,73.0,29.091039657592773,35.62464141845703,[np.int64(2902182)]
2023-08-10,-1.0_63.0,-1.0,63.0,29.605209350585938,34.897457122802734,[np.int64(1902453)]
2023-08-10,-3.0_65.0,-3.0,65.0,28.909215927124023,34.87198257446289,[np.int64(3902283)]
2023-08-10,-3.0_77.0,-3.0,77.0,29.13854217529297,34.99335479736328,[np.int64(7901015)]
2023-08-10,-5.0_61.0,-5.0,61.0,27.73289680480957,35.478668212890625,[np.int64(6990503)]
2023-08-10,-5.0_67.0,-5.0,67.0,28.565929412841797,34.86110305786133,[np.int64(5906981)]
2023-08-10,13.0_83.0,13.0,83.0,29.45326805114746,33.641361236572266,[np.int64(2902765)]
2023-08-10,21.0_63.0,21.0,63.0,27.088790893554688,36.341854095458984,[np.int64(6903059)]
2023-08-10,9.0_73.0,9.0,73.0,29.298250198364258,35.60016632080078,[np.int64(2902182)]
2023-08-18,-1.0_85.0,-1.0,85.0,29.220680236816406,34.304317474365234,[np.int64(1902581)]
2023-08-18,-1.0_87.0,-1.0,87.0,29.36927604675293,33.93751907348633,[np.int64(1902479)]
2023-08-18,-5.0_85.0,-5.0,85.0,28.520366668701172,34.354530334472656,[np.int64(2903136)]
2023-08-18,-5.0_87.0,-5.0,87.0,28.744667053222656,34.45328140258789,[np.int64(2903465)]
2023-08-18,-7.0_71.0,-7.0,71.0,28.07400131225586,35.064910888671875,[np.int64(3902282)]
2023-08-18,-9.0_81.0,-9.0,81.0,28.003334045410156,34.61777877807617,[np.int64(2902289)]
2023-08-18,13.0_67.0,13.0,67.0,28.270357131958008,36.52054977416992,[np.int64(2902270)]
2023-08-18,15.0_89.0,15.0,89.0,29.099132537841797,32.37617492675781,[np.int64(2902766)]
2023-08-18,21.0_63.0,21.0,63.0,27.01991844177246,36.375431060791016,[np.int64(6903059)]
2023-08-18,3.0_77.0,3.0,77.0,29.488998413085938,35.31188201904297,[np.int64(2902771)]
2023-08-18,5.0_89.0,5.0,89.0,29.02280044555664,33.737998962402344,[np.int64(2902764)]
2023-08-28,-1.0_85.0,-1.0,85.0,29.06102180480957,33.900108337402344,[np.int64(1902581)]
2023-08-28,-1.0_87.0,-1.0,87.0,28.966033935546875,34.04452896118164,[np.int64(1902479)]
2023-08-28,-11.0_87.0,-11.0,87.0,26.981185913085938,34.63705825805664,[np.int64(5905547)]
2023-08-28,-13.0_93.0,-13.0,93.0,26.116226196289062,34.40425109863281,[np.int64(1902054)]
2023-08-28,-5.0_85.0,-5.0,85.0,28.55353355407715,34.592063903808594,[np.int64(2903136)]
2023-08-28,-5.0_87.0,-5.0,87.0,28.89637565612793,34.548980712890625,[np.int64(2903465)]
2023-08-28,-7.0_69.0,-7.0,69.0,27.83965301513672,35.28908920288086,[np.int64(3902282)]
2023-08-28,-9.0_81.0,-9.0,81.0,27.865154266357422,34.43279266357422,[np.int64(2902289)]
2023-08-28,21.0_63.0,21.0,63.0,26.173694610595703,36.321956634521484,[np.int64(6903059)]
2023-08-28,3.0_77.0,3.0,77.0,29.690399169921875,35.115745544433594,[np.int64(2902771)]
2023-08-28,3.0_83.0,3.0,83.0,29.3232421875,34.05221939086914,[np.int64(1902477)]
2023-08-28,5.0_87.0,5.0,87.0,29.269533157348633,33.79878234863281,[np.int64(2902769)]
2023-08-28,5.0_89.0,5.0,89.0,29.459569931030273,33.765926361083984,[np.int64(2902764)]
2023-08-28,7.0_65.0,7.0,65.0,29.75775718688965,35.856788635253906,[np.int64(2902388)]
2023-09-01,-13.0_79.0,-13.0,79.0,25.10974884033203,34.69445037841797,[np.int64(5906280)]
2023-09-01,-15.0_83.0,-15.0,83.0,24.645540237426758,34.652061462402344,[np.int64(5906276)]
2023-09-01,-15.0_87.0,-15.0,87.0,24.748332977294922,34.4713134765625,[np.int64(1902052)]
2023-09-01,-5.0_67.0,-5.0,67.0,28.55741310119629,34.79570388793945,[np.int64(5906981)]
2023-09-01,1.0_91.0,1.0,91.0,29.133033752441406,33.43230438232422,[np.int64(2903132)]
2023-09-01,15.0_65.0,15.0,65.0,27.999149322509766,36.55611038208008,"[np.int64(4903660), np.int64(6990514)]"
2023-09-01,17.0_67.0,17.0,67.0,27.668411254882812,36.564422607421875,[np.int64(2902273)]
2023-09-01,21.0_63.0,21.0,63.0,25.377744674682617,36.284786224365234,[np.int64(6903059)]
2023-09-01,3.0_65.0,3.0,65.0,30.141958236694336,35.78762435913086,[np.int64(1902454)]
2023-09-01,3.0_81.0,3.0,81.0,29.151321411132812,34.1025276184082,[np.int64(2903464)]
2023-09-01,3.0_87.0,3.0,87.0,29.282541275024414,33.89324951171875,[np.int64(5904729)]
2023-09-01,7.0_67.0,7.0,67.0,29.689916610717773,36.048667907714844,[np.int64(1902457)]
2023-09-10,-11.0_85.0,-11.0,85.0,27.36024284362793,34.386619567871094,[np.int64(2903391)]
2023-09-10,-13.0_95.0,-13.0,95.0,26.278833389282227,34.11416244506836,[np.int64(5906277)]
2023-09-10,-15.0_65.0,-15.0,65.0,24.995935440063477,34.744056701660156,[np.int64(1901843)]
2023-09-10,-15.0_75.0,-15.0,75.0,25.09207534790039,34.848052978515625,[np.int64(1901766)]
2023-09-10,-15.0_83.0,-15.0,83.0,25.897750854492188,34.811153411865234,[np.int64(5906276)]
2023-09-10,-15.0_87.0,-15.0,87.0,24.84586524963379,34.48343276977539,[np.int64(1902052)]
2023-09-10,-5.0_65.0,-5.0,65.0,28.12162208557129,35.02559280395508,[np.int64(6990504)]
2023-09-10,1.0_91.0,1.0,91.0,28.941871643066406,33.48581314086914,[np.int64(2903132)]
2023-09-10,13.0_61.0,13.0,61.0,27.247955322265625,36.12194061279297,[np.int64(6903058)]
2023-09-10,13.0_63.0,13.0,63.0,28.393247604370117,36.471866607666016,[np.int64(2902271)]
2023-09-10,13.0_85.0,13.0,85.0,29.177818298339844,33.393455505371094,[np.int64(2902837)]
2023-09-10,15.0_65.0,15.0,65.0,28.21321678161621,36.577816009521484,"[np.int64(4903660), np.int64(6990514)]"
2023-09-10,23.0_63.0,23.0,63.0,26.693702697753906,36.460086822509766,[np.int64(6903141)]
2023-09-10,3.0_69.0,3.0,69.0,28.834585189819336,35.294166564941406,[np.int64(1902455)]
2023-09-18,-15.0_63.0,-15.0,63.0,25.355693817138672,34.913272857666016,[np.int64(3902281)]
2023-09-18,-3.0_87.0,-3.0,87.0,28.668481826782227,34.027992248535156,[np.int64(1902479)]
2023-09-18,-5.0_65.0,-5.0,65.0,28.71995735168457,34.78670883178711,[np.int64(5906539)]
2023-09-18,-5.0_85.0,-5.0,85.0,28.41753387451172,34.56641387939453,[np.int64(2903136)]
2023-09-18,1.0_87.0,1.0,87.0,28.892934799194336,33.66600036621094,[np.int64(2902778)]
2023-09-18,13.0_61.0,13.0,61.0,27.06648826599121,35.89604949951172,[np.int64(6903058)]
2023-09-18,13.0_83.0,13.0,83.0,29.07273292541504,33.29673385620117,[np.int64(5907082)]
2023-09-18,19.0_65.0,19.0,65.0,27.67609977722168,36.407073974609375,[np.int64(2902277)]
2023-09-18,23.0_63.0,23.0,63.0,26.8057861328125,36.4677848815918,[np.int64(6903141)]
2023-09-28,-11.0_83.0,-11.0,83.0,27.592483520507812,34.33841323852539,[np.int64(2903391)]
2023-09-28,-15.0_63.0,-15.0,63.0,25.86174964904785,35.11728286743164,[np.int64(3902281)]
2023-09-28,-3.0_79.0,-3.0,79.0,28.88871955871582,34.08451461791992,[np.int64(7901015)]
2023-09-28,-3.0_87.0,-3.0,87.0,28.62993621826172,34.00244903564453,[np.int64(1902479)]
2023-09-28,-5.0_85.0,-5.0,85.0,28.356266021728516,34.19361877441406,[np.int64(2903136)]
2023-09-28,-7.0_67.0,-7.0,67.0,28.613792419433594,34.71085739135742,[np.int64(5906539)]
2023-09-28,1.0_81.0,1.0,81.0,29.180517196655273,34.20378875732422,[np.int64(1902477)]
2023-09-28,1.0_87.0,1.0,87.0,28.10806655883789,33.86774826049805,[np.int64(2902778)]
2023-09-28,13.0_61.0,13.0,61.0,27.306743621826172,35.94786071777344,[np.int64(6903058)]
2023-09-28,13.0_83.0,13.0,83.0,29.129865646362305,33.50106430053711,[np.int64(5907082)]
2023-09-28,15.0_65.0,15.0,65.0,28.096961975097656,36.36992645263672,"[np.int64(4903660), np.int64(6990514)]"
2023-09-28,15.0_67.0,15.0,67.0,28.06828498840332,23.443857192993164,[np.int64(2902203)]
2023-09-28,19.0_65.0,19.0,65.0,27.823545455932617,36.37338638305664,[np.int64(2902277)]
2023-09-28,25.0_61.0,25.0,61.0,26.894289016723633,36.466888427734375,[np.int64(6903141)]
2023-09-28,9.0_75.0,9.0,75.0,29.194080352783203,35.25307846069336,[np.int64(2902182)]
2023-09-28,9.0_89.0,9.0,89.0,28.566143035888672,33.6120719909668,[np.int64(6990608)]
2023-10-01,-13.0_81.0,-13.0,81.0,26.794584274291992,35.00433349609375,[np.int64(5906280)]
2023-10-01,-3.0_73.0,-3.0,73.0,29.049448013305664,34.30081558227539,[np.int64(2903143)]
2023-10-01,1.0_75.0,1.0,75.0,29.28012466430664,34.43412399291992,[np.int64(1901910)]
2023-10-01,11.0_89.0,11.0,89.0,28.607868194580078,33.48379898071289,[np.int64(7901126)]
2023-10-01,13.0_89.0,13.0,89.0,28.699399948120117,32.911800384521484,[np.int64(2903891)]
2023-10-01,17.0_67.0,17.0,67.0,27.77366065979004,36.46620178222656,[np.int64(2902273)]
2023-10-01,21.0_63.0,21.0,63.0,24.42024040222168,36.24984359741211,[np.int64(6903059)]
2023-10-01,3.0_65.0,3.0,65.0,29.842208862304688,35.042083740234375,[np.int64(1902454)]
2023-10-01,3.0_83.0,3.0,83.0,29.062917709350586,33.82460021972656,[np.int64(2903464)]
2023-10-01,5.0_87.0,5.0,87.0,29.035249710083008,33.768001556396484,[np.int64(5904729)]
2023-10-01,7.0_67.0,7.0,67.0,30.013916015625,35.954708099365234,[np.int64(1902457)]
2023-10-01,9.0_89.0,9.0,89.0,28.607133865356445,33.431800842285156,[np.int64(6990608)]
2023-10-10,-13.0_63.0,-13.0,63.0,26.452224731445312,35.34107208251953,[np.int64(1901843)]
2023-10-10,-13.0_87.0,-13.0,87.0,26.720699310302734,34.30203628540039,[np.int64(1902052)]
2023-10-10,-13.0_95.0,-13.0,95.0,26.191665649414062,34.11117935180664,[np.int64(5906277)]
2023-10-10,-15.0_75.0,-15.0,75.0,24.970481872558594,34.7752685546875,[np.int64(1901766)]
2023-10-10,-15.0_81.0,-15.0,81.0,25.828292846679688,34.83417510986328,[np.int64(5906276)]
2023-10-10,-3.0_75.0,-3.0,75.0,28.844860076904297,34.24551773071289,[np.int64(2903143)]
2023-10-10,-3.0_83.0,-3.0,83.0,27.4252986907959,34.52510452270508,[np.int64(6903142)]
2023-10-10,-5.0_67.0,-5.0,67.0,28.847545623779297,34.53383255004883,"[np.int64(6990504), np.int64(5906981)]"
2023-10-10,13.0_61.0,13.0,61.0,29.075021743774414,36.39986801147461,[np.int64(6903058)]
2023-10-10,13.0_63.0,13.0,63.0,28.896875381469727,36.328914642333984,[np.int64(2902271)]
2023-10-10,13.0_67.0,13.0,67.0,28.468795776367188,36.498470306396484,[np.int64(2902270)]
2023-10-10,15.0_89.0,15.0,89.0,29.178733825683594,32.862998962402344,[np.int64(7901125)]
2023-10-10,19.0_67.0,19.0,67.0,29.44646644592285,36.5793342590332,[np.int64(5907084)]
2023-10-10,19.0_69.0,19.0,69.0,29.272865295410156,36.6226806640625,[np.int64(1902672)]
2023-10-10,25.0_61.0,25.0,61.0,25.837467193603516,36.526275634765625,[np.int64(6903141)]
2023-10-10,3.0_91.0,3.0,91.0,28.696199417114258,33.232791900634766,[np.int64(2903132)]
2023-10-10,7.0_89.0,7.0,89.0,29.002599716186523,33.30139923095703,[np.int64(6990608)]
2023-10-18,-15.0_61.0,-15.0,61.0,25.793540954589844,34.885459899902344,[np.int64(3902281)]
2023-10-18,-3.0_81.0,-3.0,81.0,27.8079776763916,34.547977447509766,[np.int64(7901015)]
2023-10-18,-5.0_67.0,-5.0,67.0,29.024208068847656,34.51992416381836,[np.int64(5906539)]
2023-10-18,-5.0_87.0,-5.0,87.0,27.75393295288086,34.233341217041016,[np.int64(2903136)]
2023-10-18,-5.0_93.0,-5.0,93.0,26.743392944335938,34.4932861328125,[np.int64(2901862)]
2023-10-18,1.0_77.0,1.0,77.0,28.30573272705078,33.94594192504883,[np.int64(1902477)]
2023-10-18,1.0_89.0,1.0,89.0,27.38173484802246,33.71308898925781,[np.int64(2902778)]
2023-10-18,11.0_85.0,11.0,85.0,29.345666885375977,33.54366683959961,[np.int64(2902837)]
2023-10-18,13.0_83.0,13.0,83.0,29.388999938964844,33.592132568359375,[np.int64(5907082)]
2023-10-18,15.0_67.0,15.0,67.0,28.51244354248047,23.207000732421875,[np.int64(2902203)]
2023-10-18,19.0_65.0,19.0,65.0,28.24946403503418,36.313507080078125,[np.int64(2902277)]
2023-10-18,3.0_67.0,3.0,67.0,29.787599563598633,34.813133239746094,[np.int64(1902471)]
2023-10-28,-3.0_81.0,-3.0,81.0,27.900239944458008,34.538150787353516,[np.int64(7901015)]
2023-10-28,-5.0_67.0,-5.0,67.0,29.246665954589844,34.36430740356445,[np.int64(5906539)]
2023-10-28,-5.0_93.0,-5.0,93.0,27.225000381469727,34.59994125366211,[np.int64(2901862)]
2023-10-28,1.0_75.0,1.0,75.0,28.931678771972656,34.033287048339844,[np.int64(1902477)]
2023-10-28,1.0_89.0,1.0,89.0,28.03839874267578,32.60224533081055,[np.int64(2902778)]
2023-10-28,11.0_85.0,11.0,85.0,28.85527229309082,34.241363525390625,[np.int64(2902837)]
2023-10-28,13.0_83.0,13.0,83.0,27.8526668548584,34.078330993652344,[np.int64(5907082)]
2023-10-28,15.0_67.0,15.0,67.0,28.520666122436523,23.2828311920166,[np.int64(2902203)]
2023-10-28,19.0_61.0,19.0,61.0,26.48948860168457,36.5021858215332,[np.int64(6903059)]
2023-10-28,19.0_65.0,19.0,65.0,28.397472381591797,36.310794830322266,[np.int64(2902277)]
2023-10-28,3.0_67.0,3.0,67.0,29.732065200805664,34.77213668823242,[np.int64(1902471)]
2023-11-01,-11.0_87.0,-11.0,87.0,26.509666442871094,34.3071403503418,[np.int64(2901861)]
2023-11-01,1.0_75.0,1.0,75.0,29.10991668701172,34.043983459472656,[np.int64(2903466)]
2023-11-01,11.0_69.0,11.0,69.0,29.816116333007812,36.427978515625,[np.int64(5907092)]
2023-11-01,11.0_89.0,11.0,89.0,29.268400192260742,33.71900177001953,[np.int64(7901127)]
2023-11-01,13.0_69.0,13.0,69.0,29.453292846679688,36.30208206176758,[np.int64(1902458)]
2023-11-01,17.0_69.0,17.0,69.0,29.476255416870117,36.608604431152344,[np.int64(7901136)]
2023-11-01,21.0_65.0,21.0,65.0,29.458932876586914,36.736202239990234,[np.int64(6990611)]
2023-11-01,9.0_89.0,9.0,89.0,29.539466857910156,33.65326690673828,[np.int64(6990609)]
2023-11-10,-13.0_83.0,-13.0,83.0,27.293792724609375,34.67775344848633,[np.int64(5906280)]
2023-11-10,1.0_83.0,1.0,83.0,28.904441833496094,33.205055236816406,[np.int64(2903464)]
2023-11-10,11.0_87.0,11.0,87.0,29.37700080871582,33.70126724243164,[np.int64(7901126)]
2023-11-10,11.0_89.0,11.0,89.0,29.584400177001953,33.23346710205078,[np.int64(4903776)]
2023-11-10,13.0_89.0,13.0,89.0,29.78219985961914,32.30139923095703,[np.int64(2903891)]
2023-11-10,17.0_67.0,17.0,67.0,29.151796340942383,36.5862922668457,[np.int64(2902273)]
2023-11-10,3.0_63.0,3.0,63.0,29.276458740234375,34.54387664794922,[np.int64(1902454)]
2023-11-10,7.0_67.0,7.0,67.0,29.789291381835938,36.03029251098633,[np.int64(1902457)]
2023-11-18,-13.0_83.0,-13.0,83.0,27.635332107543945,34.61643600463867,[np.int64(5905549)]
2023-11-18,-3.0_77.0,-3.0,77.0,28.451784133911133,34.49799728393555,[np.int64(2903143)]
2023-11-18,-5.0_61.0,-5.0,61.0,29.33500099182129,34.2385368347168,[np.int64(3902283)]
2023-11-18,-5.0_65.0,-5.0,65.0,29.110288619995117,34.200111389160156,[np.int64(5906981)]
